entry_time,target_pct,stop_pct,max_hold_days,cohort,scenario,sample_size_valid,sample_size_invalid,win_rate,stop_rate,timeout_rate,expected_value,median_return,max_losing_streak
09:45,0.2,-0.25,2,HEDGE_HIGH_RR,Base,23,5,0.2608695652173913,0.43478260869565216,0.30434782608695654,-0.04020951711860048,-0.10873440285205001,4
09:45,0.2,-0.25,2,HEDGE_HIGH_RR,Optimistic,23,5,0.30434782608695654,0.43478260869565216,0.2608695652173913,-0.03903059222247522,-0.09090909090909094,4
09:45,0.2,-0.25,2,HEDGE_HIGH_RR,Stress,23,5,0.17391304347826086,0.43478260869565216,0.391304347826087,-0.11207763129083945,-0.18050361505858892,5
09:45,0.2,-0.25,2,SCORE_GTE_2,Base,34,13,0.23529411764705882,0.47058823529411764,0.29411764705882354,-0.05396040996638157,-0.17936720142602497,4
09:45,0.2,-0.25,2,SCORE_GTE_2,Optimistic,34,13,0.2647058823529412,0.4411764705882353,0.29411764705882354,-0.05273018459528193,-0.17045454545454544,4
09:45,0.2,-0.25,2,SCORE_GTE_2,Stress,34,13,0.17647058823529413,0.47058823529411764,0.35294117647058826,-0.12632127661124495,-0.21525180752929446,4
09:45,0.2,-0.25,3,HEDGE_HIGH_ATR,Base,5,3,0.2,0.6,0.2,-0.0921350762527233,-0.25,3
09:45,0.2,-0.25,3,HEDGE_HIGH_ATR,Optimistic,5,3,0.2,0.6,0.2,-0.08777777777777779,-0.25,3
09:45,0.2,-0.25,3,HEDGE_HIGH_ATR,Stress,5,3,0.2,0.6,0.2,-0.16627703752556283,-0.2806122448979591,3
09:45,0.2,-0.25,3,HEDGE_HIGH_RR,Base,23,5,0.34782608695652173,0.4782608695652174,0.17391304347826086,-0.05436979434266231,-0.0405948312046533,5
09:45,0.2,-0.25,3,HEDGE_HIGH_RR,Optimistic,23,5,0.391304347826087,0.4782608695652174,0.13043478260869565,-0.04228327718603728,-0.021406727828746263,4
09:45,0.2,-0.25,3,HEDGE_HIGH_RR,Stress,23,5,0.2608695652173913,0.5217391304347826,0.21739130434782608,-0.12247476229397444,-0.25,6
09:45,0.2,-0.25,3,SCORE_GTE_2,Base,34,13,0.29411764705882354,0.5,0.20588235294117646,-0.06696053025107307,-0.19296277833167166,4
09:45,0.2,-0.25,3,SCORE_GTE_2,Optimistic,34,13,0.3235294117647059,0.5,0.17647058823529413,-0.05697621144432981,-0.18432203389830507,4
09:45,0.2,-0.25,3,SCORE_GTE_2,Stress,34,13,0.23529411764705882,0.5294117647058824,0.23529411764705882,-0.13651182501831752,-0.2511682242990654,4
09:45,0.2,-0.3,1,HEDGE_HIGH_ATR,Base,5,3,0.2,0.4,0.4,-0.14684095860566448,-0.3,3
09:45,0.2,-0.3,1,HEDGE_HIGH_ATR,Optimistic,5,3,0.2,0.4,0.4,-0.1401777777777778,-0.30000000000000004,3
09:45,0.2,-0.3,1,HEDGE_HIGH_ATR,Stress,5,3,0.2,0.4,0.4,-0.18140084704937237,-0.31606394802086013,3
09:45,0.2,-0.3,1,HEDGE_HIGH_RR,Base,23,5,0.13043478260869565,0.17391304347826086,0.6956521739130435,-0.04297589459924761,-0.10873440285205001,5
09:45,0.2,-0.3,1,HEDGE_HIGH_RR,Optimistic,23,5,0.13043478260869565,0.17391304347826086,0.6956521739130435,-0.0294006298825369,-0.09090909090909094,5
09:45,0.2,-0.3,1,HEDGE_HIGH_RR,Stress,23,5,0.08695652173913043,0.21739130434782608,0.6956521739130435,-0.12628954581929416,-0.1810106305519151,6
09:45,0.2,-0.3,1,SCORE_GTE_2,Base,34,13,0.11764705882352941,0.23529411764705882,0.6470588235294118,-0.06353020434083512,-0.11584136017487354,5
09:45,0.2,-0.3,1,SCORE_GTE_2,Optimistic,34,13,0.11764705882352941,0.23529411764705882,0.6470588235294118,-0.05091845548647534,-0.0981581873783709,5
09:45,0.2,-0.3,1,SCORE_GTE_2,Stress,34,13,0.08823529411764706,0.2647058823529412,0.6470588235294118,-0.13966792489840046,-0.19156977942692235,6
09:45,0.2,-0.3,2,HEDGE_HIGH_ATR,Base,5,3,0.2,0.6,0.2,-0.12213507625272331,-0.3,3
09:45,0.2,-0.3,2,HEDGE_HIGH_ATR,Optimistic,5,3,0.2,0.6,0.2,-0.1177777777777778,-0.3,3
09:45,0.2,-0.3,2,HEDGE_HIGH_ATR,Stress,5,3,0.2,0.6,0.2,-0.17580084704937235,-0.31606394802086013,3
09:45,0.2,-0.3,2,HEDGE_HIGH_RR,Base,23,5,0.30434782608695654,0.30434782608695654,0.391304347826087,-0.0015044345199901634,-0.019607843137254888,4
09:45,0.2,-0.3,2,HEDGE_HIGH_RR,Optimistic,23,5,0.34782608695652173,0.30434782608695654,0.34782608695652173,0.0016659833324551264,0.0,4
09:45,0.2,-0.3,2,HEDGE_HIGH_RR,Stress,23,5,0.21739130434782608,0.34782608695652173,0.43478260869565216,-0.09798925927273079,-0.1481997677119629,4
09:45,0.2,-0.3,2,SCORE_GTE_2,Base,34,13,0.2647058823529412,0.35294117647058826,0.38235294117647056,-0.03697856657905491,-0.034298734784433786,4
09:45,0.2,-0.3,2,SCORE_GTE_2,Optimistic,34,13,0.29411764705882354,0.35294117647058826,0.35294117647058826,-0.032553089366946696,-0.014984709480122383,4
09:45,0.2,-0.3,2,SCORE_GTE_2,Stress,34,13,0.20588235294117646,0.38235294117647056,0.4117647058823529,-0.12171700761513134,-0.16284447260057022,4
09:45,0.2,-0.3,3,HEDGE_HIGH_ATR,Base,5,3,0.2,0.6,0.2,-0.12213507625272331,-0.3,3
09:45,0.2,-0.3,3,HEDGE_HIGH_ATR,Optimistic,5,3,0.2,0.6,0.2,-0.1177777777777778,-0.3,3
09:45,0.2,-0.3,3,HEDGE_HIGH_ATR,Stress,5,3,0.2,0.6,0.2,-0.17580084704937235,-0.31606394802086013,3
09:45,0.2,-0.3,3,HEDGE_HIGH_RR,Base,23,5,0.43478260869565216,0.34782608695652173,0.21739130434782608,-0.029683249523249938,-0.01960784313725498,4
09:45,0.2,-0.3,3,HEDGE_HIGH_RR,Optimistic,23,5,0.4782608695652174,0.34782608695652173,0.17391304347826086,-0.016885610165888833,0.0,4
09:45,0.2,-0.3,3,HEDGE_HIGH_RR,Stress,23,5,0.30434782608695654,0.391304347826087,0.30434782608695654,-0.10637511322836149,-0.11460608708315155,6
09:45,0.2,-0.3,3,SCORE_GTE_2,Base,34,13,0.35294117647058826,0.4117647058823529,0.23529411764705882,-0.05908433816735294,-0.030644791803361406,4
09:45,0.2,-0.3,3,SCORE_GTE_2,Optimistic,34,13,0.38235294117647056,0.4117647058823529,0.20588235294117646,-0.04861896610717058,-0.011257687639428552,4
09:45,0.2,-0.3,3,SCORE_GTE_2,Stress,34,13,0.2647058823529412,0.4411764705882353,0.29411764705882354,-0.1295653208613444,-0.16312133159235837,4
09:45,0.25,-0.2,1,HEDGE_HIGH_ATR,Base,5,3,0.2,0.4,0.4,-0.09684095860566445,-0.1999999999999999,3
09:45,0.25,-0.2,1,HEDGE_HIGH_ATR,Optimistic,5,3,0.2,0.4,0.4,-0.09017777777777777,-0.19999999999999996,3
09:45,0.25,-0.2,1,HEDGE_HIGH_ATR,Stress,5,3,0.2,0.4,0.4,-0.14725118718542676,-0.20748299319727886,3
09:45,0.25,-0.2,1,HEDGE_HIGH_RR,Base,23,5,0.043478260869565216,0.30434782608695654,0.6521739130434783,-0.05637507732826559,-0.1288515406162466,5
09:45,0.25,-0.2,1,HEDGE_HIGH_RR,Optimistic,23,5,0.043478260869565216,0.30434782608695654,0.6521739130434783,-0.043459100613961334,-0.11142857142857146,5
09:45,0.25,-0.2,1,HEDGE_HIGH_RR,Stress,23,5,0.043478260869565216,0.391304347826087,0.5652173913043478,-0.1114465275012544,-0.20561092654115923,6
09:45,0.25,-0.2,1,SCORE_GTE_2,Base,34,13,0.058823529411764705,0.35294117647058826,0.5882352941176471,-0.06173751908442249,-0.16884132897853782,5
09:45,0.25,-0.2,1,SCORE_GTE_2,Optimistic,34,13,0.058823529411764705,0.35294117647058826,0.5882352941176471,-0.05008991652493447,-0.15221815555810858,5
09:45,0.25,-0.2,1,SCORE_GTE_2,Stress,34,13,0.058823529411764705,0.4117647058823529,0.5294117647058824,-0.11628741729047931,-0.2060873165524329,6
09:45,0.25,-0.2,2,HEDGE_HIGH_ATR,Base,5,3,0.2,0.6,0.2,-0.05213507625272325,-0.1999999999999999,3
09:45,0.25,-0.2,2,HEDGE_HIGH_ATR,Optimistic,5,3,0.2,0.6,0.2,-0.04777777777777779,-0.19999999999999996,3
09:45,0.25,-0.2,2,HEDGE_HIGH_ATR,Stress,5,3,0.2,0.6,0.2,-0.14165118718542674,-0.20748299319727886,3
09:45,0.25,-0.2,2,HEDGE_HIGH_RR,Base,23,5,0.17391304347826086,0.4782608695652174,0.34782608695652173,-0.035972221177205985,-0.1999999999999999,5
09:45,0.25,-0.2,2,HEDGE_HIGH_RR,Optimistic,23,5,0.17391304347826086,0.4782608695652174,0.34782608695652173,-0.028691665600750108,-0.1999999999999999,4
09:45,0.25,-0.2,2,HEDGE_HIGH_RR,Stress,23,5,0.13043478260869565,0.5217391304347826,0.34782608695652173,-0.1019561862801085,-0.2065637065637066,5
09:45,0.25,-0.2,2,SCORE_GTE_2,Base,34,13,0.17647058823529413,0.5,0.3235294117647059,-0.03932929800602647,-0.1999999999999999,4
09:45,0.25,-0.2,2,SCORE_GTE_2,Optimistic,34,13,0.17647058823529413,0.5,0.3235294117647059,-0.03252764867202936,-0.1999999999999999,4
09:45,0.25,-0.2,2,SCORE_GTE_2,Stress,34,13,0.14705882352941177,0.5588235294117647,0.29411764705882354,-0.10791715299339448,-0.20693169645265458,5
09:45,0.25,-0.2,3,HEDGE_HIGH_ATR,Base,5,3,0.2,0.6,0.2,-0.05213507625272325,-0.1999999999999999,3
09:45,0.25,-0.2,3,HEDGE_HIGH_ATR,Optimistic,5,3,0.2,0.6,0.2,-0.04777777777777779,-0.19999999999999996,3
09:45,0.25,-0.2,3,HEDGE_HIGH_ATR,Stress,5,3,0.2,0.6,0.2,-0.14165118718542674,-0.20748299319727886,3
09:45,0.25,-0.2,3,HEDGE_HIGH_RR,Base,23,5,0.2608695652173913,0.5217391304347826,0.21739130434782608,-0.041026605404682975,-0.1999999999999999,6
09:45,0.25,-0.2,3,HEDGE_HIGH_RR,Optimistic,23,5,0.2608695652173913,0.5217391304347826,0.21739130434782608,-0.03671670273016794,-0.1999999999999999,4
09:45,0.25,-0.2,3,HEDGE_HIGH_RR,Stress,23,5,0.21739130434782608,0.5652173913043478,0.21739130434782608,-0.10424409590290899,-0.2065637065637066,6
09:45,0.25,-0.2,3,SCORE_GTE_2,Base,34,13,0.23529411764705882,0.5294117647058824,0.23529411764705882,-0.04616954949891056,-0.1999999999999999,4
09:45,0.25,-0.2,3,SCORE_GTE_2,Optimistic,34,13,0.23529411764705882,0.5294117647058824,0.23529411764705882,-0.041445881665359376,-0.1999999999999999,4
09:45,0.25,-0.2,3,SCORE_GTE_2,Stress,34,13,0.20588235294117646,0.5882352941176471,0.20588235294117646,-0.10946485656175953,-0.20693169645265458,5
09:45,0.25,-0.25,1,HEDGE_HIGH_ATR,Base,5,3,0.2,0.4,0.4,-0.11684095860566446,-0.25,3
09:45,0.25,-0.25,1,HEDGE_HIGH_ATR,Optimistic,5,3,0.2,0.4,0.4,-0.11017777777777779,-0.25,3
09:45,0.25,-0.25,1,HEDGE_HIGH_ATR,Stress,5,3,0.2,0.4,0.4,-0.1618770375255628,-0.2806122448979591,3
09:45,0.25,-0.25,1,HEDGE_HIGH_RR,Base,23,5,0.043478260869565216,0.30434782608695654,0.6521739130434783,-0.07159246863261344,-0.1288515406162466,5
09:45,0.25,-0.25,1,HEDGE_HIGH_RR,Optimistic,23,5,0.043478260869565216,0.2608695652173913,0.6956521739130435,-0.0601453520828215,-0.11142857142857146,5
09:45,0.25,-0.25,1,HEDGE_HIGH_RR,Stress,23,5,0.043478260869565216,0.30434782608695654,0.6521739130434783,-0.13214627144865906,-0.19605442176870758,6
09:45,0.25,-0.25,1,SCORE_GTE_2,Base,34,13,0.058823529411764705,0.35294117647058826,0.5882352941176471,-0.0793845779079519,-0.16884132897853782,5
09:45,0.25,-0.25,1,SCORE_GTE_2,Optimistic,34,13,0.058823529411764705,0.29411764705882354,0.6470588235294118,-0.06436341462196199,-0.12154500671742052,5
09:45,0.25,-0.25,1,SCORE_GTE_2,Stress,34,13,0.058823529411764705,0.35294117647058826,0.5882352941176471,-0.1424907571832762,-0.2321801761456934,6
09:45,0.25,-0.25,2,HEDGE_HIGH_ATR,Base,5,3,0.2,0.6,0.2,-0.08213507625272327,-0.25,3
09:45,0.25,-0.25,2,HEDGE_HIGH_ATR,Optimistic,5,3,0.2,0.6,0.2,-0.07777777777777775,-0.25,3
09:45,0.25,-0.25,2,HEDGE_HIGH_ATR,Stress,5,3,0.2,0.6,0.2,-0.1562770375255628,-0.2806122448979591,3
09:45,0.25,-0.25,2,HEDGE_HIGH_RR,Base,23,5,0.17391304347826086,0.43478260869565216,0.391304347826087,-0.05388530036289804,-0.11200082127091672,5
09:45,0.25,-0.25,2,HEDGE_HIGH_RR,Optimistic,23,5,0.17391304347826086,0.43478260869565216,0.391304347826087,-0.04583257158754729,-0.09424083769633505,4
09:45,0.25,-0.25,2,HEDGE_HIGH_RR,Stress,23,5,0.17391304347826086,0.43478260869565216,0.391304347826087,-0.10338197911692636,-0.18050361505858892,5
09:45,0.25,-0.25,2,SCORE_GTE_2,Base,34,13,0.17647058823529413,0.47058823529411764,0.35294117647058826,-0.060270498631641696,-0.18100041063545833,4
09:45,0.25,-0.25,2,SCORE_GTE_2,Optimistic,34,13,0.17647058823529413,0.4411764705882353,0.38235294117647056,-0.054390347106948324,-0.1721204188481675,4
09:45,0.25,-0.25,2,SCORE_GTE_2,Stress,34,13,0.17647058823529413,0.47058823529411764,0.35294117647058826,-0.11749774719948028,-0.21525180752929446,4
09:45,0.25,-0.25,3,HEDGE_HIGH_ATR,Base,5,3,0.2,0.6,0.2,-0.08213507625272327,-0.25,3
09:45,0.25,-0.25,3,HEDGE_HIGH_ATR,Optimistic,5,3,0.2,0.6,0.2,-0.07777777777777775,-0.25,3
09:45,0.25,-0.25,3,HEDGE_HIGH_ATR,Stress,5,3,0.2,0.6,0.2,-0.1562770375255628,-0.2806122448979591,3
09:45,0.25,-0.25,3,HEDGE_HIGH_RR,Base,23,5,0.2608695652173913,0.5217391304347826,0.21739130434782608,-0.06711356192642212,-0.24999999999999994,6
09:45,0.25,-0.25,3,HEDGE_HIGH_RR,Optimistic,23,5,0.2608695652173913,0.4782608695652174,0.2608695652173913,-0.05329990327649166,-0.03141361256544494,4
09:45,0.25,-0.25,3,HEDGE_HIGH_RR,Stress,23,5,0.2608695652173913,0.5217391304347826,0.21739130434782608,-0.10943128403310486,-0.25,6
09:45,0.25,-0.25,3,SCORE_GTE_2,Base,34,13,0.23529411764705882,0.5294117647058824,0.23529411764705882,-0.07264013773420472,-0.24999999999999994,4
09:45,0.25,-0.25,3,SCORE_GTE_2,Optimistic,34,13,0.23529411764705882,0.5,0.2647058823529412,-0.061487458505519545,-0.18432203389830507,4
09:45,0.25,-0.25,3,SCORE_GTE_2,Stress,34,13,0.23529411764705882,0.5294117647058824,0.23529411764705882,-0.12474711913596458,-0.2511682242990654,4
09:45,0.25,-0.3,1,HEDGE_HIGH_ATR,Base,5,3,0.2,0.4,0.4,-0.13684095860566448,-0.3,3
09:45,0.25,-0.3,1,HEDGE_HIGH_ATR,Optimistic,5,3,0.2,0.4,0.4,-0.13017777777777778,-0.30000000000000004,3
09:45,0.25,-0.3,1,HEDGE_HIGH_ATR,Stress,5,3,0.2,0.4,0.4,-0.17140084704937233,-0.31606394802086013,3
09:45,0.25,-0.3,1,HEDGE_HIGH_RR,Base,23,5,0.08695652173913043,0.17391304347826086,0.7391304347826086,-0.055540893282536086,-0.11255021886430426,5
09:45,0.25,-0.3,1,HEDGE_HIGH_RR,Optimistic,23,5,0.08695652173913043,0.17391304347826086,0.7391304347826086,-0.0412604068003607,-0.09480122324159025,5
09:45,0.25,-0.3,1,HEDGE_HIGH_RR,Stress,23,5,0.08695652173913043,0.21739130434782608,0.6956521739130435,-0.12194171973233767,-0.1810106305519151,6
09:45,0.25,-0.3,1,SCORE_GTE_2,Base,34,13,0.08823529411764706,0.23529411764705882,0.6764705882352942,-0.07055946815600084,-0.1239920210508447,5
09:45,0.25,-0.3,1,SCORE_GTE_2,Optimistic,34,13,0.08823529411764706,0.23529411764705882,0.6764705882352942,-0.05747065751912085,-0.10647186147186151,5
09:45,0.25,-0.3,1,SCORE_GTE_2,Stress,34,13,0.08823529411764706,0.2647058823529412,0.6470588235294118,-0.1352561601925181,-0.19156977942692235,6
09:45,0.25,-0.3,2,HEDGE_HIGH_ATR,Base,5,3,0.2,0.6,0.2,-0.1121350762527233,-0.3,3
09:45,0.25,-0.3,2,HEDGE_HIGH_ATR,Optimistic,5,3,0.2,0.6,0.2,-0.10777777777777779,-0.3,3
09:45,0.25,-0.3,2,HEDGE_HIGH_ATR,Stress,5,3,0.2,0.6,0.2,-0.1658008470493723,-0.31606394802086013,3
09:45,0.25,-0.3,2,HEDGE_HIGH_RR,Base,23,5,0.21739130434782608,0.30434782608695654,0.4782608695652174,-0.013006304720809466,-0.048989626431612615,4
09:45,0.25,-0.3,2,HEDGE_HIGH_RR,Optimistic,23,5,0.21739130434782608,0.30434782608695654,0.4782608695652174,-0.002962082989138696,-0.029969418960244767,4
09:45,0.25,-0.3,2,HEDGE_HIGH_RR,Stress,23,5,0.21739130434782608,0.34782608695652173,0.43478260869565216,-0.08711969405533945,-0.1481997677119629,4
09:45,0.25,-0.3,2,SCORE_GTE_2,Base,34,13,0.20588235294117646,0.35294117647058826,0.4411764705882353,-0.04181806700902091,-0.06299313937553848,4
09:45,0.25,-0.3,2,SCORE_GTE_2,Optimistic,34,13,0.20588235294117646,0.35294117647058826,0.4411764705882353,-0.03274266364331898,-0.0442530021630492,4
09:45,0.25,-0.3,2,SCORE_GTE_2,Stress,34,13,0.20588235294117646,0.38235294117647056,0.4117647058823529,-0.11142288996807252,-0.16284447260057022,4
09:45,0.25,-0.3,3,HEDGE_HIGH_ATR,Base,5,3,0.2,0.6,0.2,-0.1121350762527233,-0.3,3
09:45,0.25,-0.3,3,HEDGE_HIGH_ATR,Optimistic,5,3,0.2,0.6,0.2,-0.10777777777777779,-0.3,3
09:45,0.25,-0.3,3,HEDGE_HIGH_ATR,Stress,5,3,0.2,0.6,0.2,-0.1658008470493723,-0.31606394802086013,3
09:45,0.25,-0.3,3,HEDGE_HIGH_RR,Base,23,5,0.34782608695652173,0.34782608695652173,0.30434782608695654,-0.029401169390276805,-0.020694752402069513,4
09:45,0.25,-0.3,3,HEDGE_HIGH_RR,Optimistic,23,5,0.34782608695652173,0.34782608695652173,0.30434782608695654,-0.02355441016938668,-0.0011086474501108411,4
09:45,0.25,-0.3,3,HEDGE_HIGH_RR,Stress,23,5,0.30434782608695654,0.391304347826087,0.30434782608695654,-0.09115772192401364,-0.11460608708315155,6
09:45,0.25,-0.3,3,SCORE_GTE_2,Base,34,13,0.29411764705882354,0.4117647058823529,0.29411764705882354,-0.055952342783282885,-0.0455001668598977,4
09:45,0.25,-0.3,3,SCORE_GTE_2,Optimistic,34,13,0.29411764705882354,0.4117647058823529,0.29411764705882354,-0.05018903669777206,-0.0264101701970956,4
09:45,0.25,-0.3,3,SCORE_GTE_2,Stress,34,13,0.2647058823529412,0.4411764705882353,0.29411764705882354,-0.11633002674369734,-0.16312133159235837,4
09:45,0.3,-0.2,1,HEDGE_HIGH_ATR,Base,5,3,0.2,0.4,0.4,-0.08684095860566445,-0.1999999999999999,3
09:45,0.3,-0.2,1,HEDGE_HIGH_ATR,Optimistic,5,3,0.2,0.4,0.4,-0.08017777777777776,-0.19999999999999996,3
09:45,0.3,-0.2,1,HEDGE_HIGH_ATR,Stress,5,3,0.2,0.4,0.4,-0.13725118718542673,-0.20748299319727886,3
09:45,0.3,-0.2,1,HEDGE_HIGH_RR,Base,23,5,0.043478260869565216,0.30434782608695654,0.6521739130434783,-0.05420116428478733,-0.1288515406162466,5
09:45,0.3,-0.2,1,HEDGE_HIGH_RR,Optimistic,23,5,0.043478260869565216,0.30434782608695654,0.6521739130434783,-0.041285187570483065,-0.11142857142857146,5
09:45,0.3,-0.2,1,HEDGE_HIGH_RR,Stress,23,5,0.0,0.391304347826087,0.6086956521739131,-0.10912460145409594,-0.20561092654115923,6
09:45,0.3,-0.2,1,SCORE_GTE_2,Base,34,13,0.058823529411764705,0.35294117647058826,0.5882352941176471,-0.058796342613834256,-0.16884132897853782,5
09:45,0.3,-0.2,1,SCORE_GTE_2,Optimistic,34,13,0.058823529411764705,0.35294117647058826,0.5882352941176471,-0.047148740054346217,-0.15221815555810858,5
09:45,0.3,-0.2,1,SCORE_GTE_2,Stress,34,13,0.029411764705882353,0.4117647058823529,0.5588235294117647,-0.11324611437622505,-0.2060873165524329,6
09:45,0.3,-0.2,2,HEDGE_HIGH_ATR,Base,5,3,0.2,0.6,0.2,-0.04213507625272326,-0.1999999999999999,3
